Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
4711,63,Male,Headphones,Clothing,722.83,Houston,M,Black,Winter,,No,Standard,Yes,,PayPal,Quarterly
4700,61,Other,Shoes,Clothing,1282.12,Chicago,M,Black,Autumn,,No,Standard,Yes,,Debit Card,Quarterly
4164,41,Female,Phone,Electronics,,New York,,Red,Spring,,No,Standard,No,,PayPal,Monthly
3095,22,Female,Sandals,Footwear,59,Georgia,M,Gray,Summer,2.7,No,Store Pickup,No,9,Cash,Weekly
4704,39,Female,Shoes,Clothing,,Phoenix,S,Black,Summer,,Yes,Standard,Yes,,Cash,Monthly
1560,43,Male,Scarf,Accessories,94,Oregon,L,Beige,Fall,4.5,No,Store Pickup,Yes,23,PayPal,Fortnightly
3697,63,Female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,No,Next Day Air,No,26,Bank Transfer,Annually
1494,70,Male,Belt,Accessories,44,North Dakota,S,Gold,Fall,2.7,No,Standard,Yes,44,Credit Card,Quarterly
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4,Yes,Next Day Air,Yes,7,Debit Card,Monthly
2220,33,Male,Blouse,Clothing,91,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,16,Bank Transfer,Fortnightly
845,59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,Express,Yes,44,Venmo,Bi-Weekly
1160,66,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,46,Venmo,Every 3 Months
3230,54,Female,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,No,Express,No,24,Cash,Monthly
25,18,Male,Jacket,Outerwear,22,Florida,M,Green,Fall,2.9,Yes,Store Pickup,Yes,16,Debit Card,Weekly
3726,18,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,No,Next Day Air,No,2,PayPal,Annually
939,36,Male,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,Yes,Free Shipping,Yes,21,Debit Card,Fortnightly
1248,65,Male,T-shirt,Clothing,99,Virginia,M,Charcoal,Spring,,No,Express,Yes,18,Venmo,Bi-Weekly
3898,46,Female,Belt,Accessories,33,New Jersey,L,Green,Spring,2.9,No,Standard,No,24,Venmo,Quarterly
562,65,Male,Jacket,Outerwear,65,Alabama,M,Blue,Fall,2.6,Yes,Next Day Air,Yes,25,PayPal,Fortnightly
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually
2677,43,Female,Backpack,Accessories,77,Kentucky,M,Maroon,Spring,3.6,No,Free Shipping,No,3,Cash,Fortnightly
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,8,Credit Card,Annually
3761,65,Female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,No,Next Day Air,No,36,PayPal,Weekly
1973,54,Male,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.3,No,Express,No,48,PayPal,Every 3 Months
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,,Yes,Free Shipping,Yes,14,Credit Card,Every 3 Months
2457,59,Male,Jeans,Clothing,83,Nebraska,M,Green,Winter,3.3,No,2-Day Shipping,No,5,PayPal,Monthly
3543,62,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Express,No,5,Venmo,Weekly
4955,20,Other,Watch,Electronics,,Los Angeles,,Red,Winter,,No,Express,No,3,Cash,Quarterly
2873,63,Female,Jewelry,Accessories,48,Connecticut,L,Olive,Fall,2.6,No,Next Day Air,No,5,Cash,Annually
631,41,Male,Jewelry,Accessories,94,Mississippi,S,Silver,Fall,4.3,Yes,2-Day Shipping,Yes,33,Debit Card,Annually
462,18,Male,Boots,Footwear,93,Ohio,M,Yellow,Winter,3.9,Yes,Express,Yes,20,Venmo,Weekly
669,49,Male,T-shirt,Clothing,85,Hawaii,S,Turquoise,Fall,2.9,Yes,Express,Yes,35,Bank Transfer,Monthly
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Express,No,39,Bank Transfer,Quarterly
3154,56,Female,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,No,Next Day Air,No,46,Venmo,Fortnightly
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,44,Debit Card,Fortnightly
4709,63,Female,Shirt,Clothing,,Phoenix,XL,Green,Summer,2,Yes,Standard,Yes,,Credit Card,Monthly
2448,59,Male,Pants,Clothing,47,South Dakota,L,Peach,Fall,3.2,No,Store Pickup,No,10,Venmo,Fortnightly
1166,51,Male,T-shirt,Clothing,64,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,21,Venmo,Every 3 Months
1855,25,Male,Sweater,Clothing,61,Kentucky,M,Teal,Spring,3.8,No,Express,No,49,Credit Card,Annually
1825,58,Male,Pants,Clothing,47,Illinois,XL,Magenta,Winter,3.8,No,Express,No,31,Cash,Monthly
1620,57,Male,Handbag,Accessories,78,Hawaii,L,Beige,Winter,3.5,No,Store Pickup,Yes,50,Venmo,Bi-Weekly
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,45,PayPal,Bi-Weekly
1368,60,Male,Belt,Accessories,63,Iowa,S,Black,Fall,3.8,No,Express,Yes,25,Cash,Quarterly
5026,66,Other,Headphones,Accessories,1311.16,Los Angeles,S,White,Autumn,5,No,Express,Yes,22,Debit Card,Weekly
3106,48,Female,Skirt,Clothing,33,Oregon,M,Olive,Fall,2.7,No,Express,No,17,Debit Card,Monthly
1220,19,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,No,Next Day Air,Yes,35,Credit Card,Bi-Weekly
2685,46,Female,Dress,Clothing,45,Washington,M,Gray,Summer,4.7,No,Free Shipping,No,42,Credit Card,Bi-Weekly
537,44,Male,Jacket,Outerwear,84,Illinois,S,Maroon,Fall,4.4,Yes,Store Pickup,Yes,16,Debit Card,Every 3 Months
4055,21,Other,Headphones,Accessories,1493.56,New York,S,Green,Autumn,,No,Express,Yes,9,Credit Card,Quarterly
2083,41,Male,Jeans,Clothing,89,Arkansas,M,Yellow,Summer,2.9,No,Free Shipping,No,28,Venmo,Every 3 Months
369,24,Male,Handbag,Accessories,39,Oklahoma,M,Charcoal,Spring,4.5,Yes,Standard,Yes,29,Cash,Monthly
4616,51,Female,Shirt,Electronics,336.09,New York,,White,Autumn,,No,Express,Yes,,PayPal,Monthly
1067,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4,No,Store Pickup,Yes,11,PayPal,Bi-Weekly
1209,20,Male,Boots,Footwear,100,Wisconsin,S,Red,Winter,,No,2-Day Shipping,Yes,8,Debit Card,Annually
4716,70,Other,Shirt,Clothing,1352.6,New York,M,Black,Autumn,4,No,Express,Yes,,Debit Card,Weekly
3279,59,Female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,18,Bank Transfer,Weekly
4391,20,Male,Headphones,Accessories,732.58,New York,M,Red,Autumn,,Yes,Standard,Yes,,Cash,Monthly
2222,25,Male,Shorts,Clothing,88,Kansas,XL,White,Fall,3,No,Free Shipping,No,34,Credit Card,Annually
1901,65,Male,Jewelry,Accessories,85,Iowa,S,Blue,Summer,3.3,No,Free Shipping,No,34,Cash,Quarterly
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,11,Bank Transfer,Annually
456,54,Male,Blouse,Clothing,100,Utah,XL,Gold,Fall,3.6,Yes,Store Pickup,Yes,50,Debit Card,Fortnightly
2545,46,Male,Pants,Clothing,70,Delaware,M,Red,Spring,2.5,No,Next Day Air,No,39,Venmo,Quarterly
4193,46,Male,Shoes,Clothing,991.93,New York,S,Red,Winter,,No,Standard,Yes,8,Debit Card,Monthly
2345,34,Male,Sandals,Footwear,92,Rhode Island,XL,Lavender,Fall,3.5,No,Express,No,14,Venmo,Bi-Weekly
2614,58,Male,Gloves,Accessories,88,South Dakota,M,Gold,Fall,2.9,No,Express,No,14,Bank Transfer,Monthly
573,56,Male,Scarf,Accessories,97,South Carolina,XL,Cyan,Summer,4.6,Yes,Next Day Air,Yes,26,Bank Transfer,Annually
1883,44,Male,Scarf,Accessories,54,Tennessee,L,Blue,Winter,5,No,Store Pickup,No,25,Bank Transfer,Quarterly
4337,31,Other,Watch,Accessories,183.76,New York,M,Red,Autumn,2,No,Express,No,26,Credit Card,Weekly
1743,51,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,Express,No,18,Venmo,Every 3 Months
3618,48,Female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,29,Debit Card,Monthly
1023,61,Male,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,7,Cash,Annually
4662,25,Other,Headphones,Accessories,1459.59,Houston,L,Black,Spring,,Yes,Express,Yes,,Debit Card,Monthly
678,60,Male,Socks,Clothing,62,Washington,S,Turquoise,Summer,2.7,Yes,Express,Yes,41,PayPal,Annually
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,11,Cash,Weekly
4641,30,Female,Laptop,Electronics,822.03,Los Angeles,,Red,Summer,,No,Express,Yes,,Debit Card,Weekly
1351,31,Male,Sunglasses,Accessories,71,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,1,Cash,Every 3 Months
1044,28,Male,Jeans,Clothing,76,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,28,Debit Card,Fortnightly
1786,47,Male,Gloves,Accessories,29,Iowa,S,Peach,Fall,4.1,No,Next Day Air,No,22,Venmo,Monthly
287,27,Male,Jewelry,Accessories,51,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,6,Debit Card,Annually
2456,20,Male,Belt,Accessories,98,Alaska,L,Lavender,Spring,3.4,No,Express,No,25,Cash,Every 3 Months
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,12,PayPal,Bi-Weekly
5049,43,Male,Shirt,Clothing,,Chicago,S,White,Summer,,No,Express,No,13,Cash,Monthly
2790,28,Female,Sweater,Clothing,85,North Carolina,L,Orange,Fall,5,No,Express,No,28,Credit Card,Bi-Weekly
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,45,Cash,Quarterly
4931,59,Other,Watch,Accessories,,Phoenix,L,Red,Spring,,Yes,Express,No,,PayPal,Quarterly
2864,37,Female,T-shirt,Clothing,56,Connecticut,M,Yellow,Fall,3.9,No,2-Day Shipping,No,18,Venmo,Monthly
2645,25,Male,Pants,Clothing,83,New Mexico,M,Turquoise,Spring,3.3,No,Standard,No,4,Bank Transfer,Every 3 Months
2783,41,Female,Gloves,Accessories,34,Idaho,S,Cyan,Spring,3.8,No,Free Shipping,No,30,PayPal,Annually
2716,25,Female,Sneakers,Footwear,92,Mississippi,XL,Pink,Winter,4.1,No,Express,No,29,PayPal,Fortnightly
1943,63,Male,Pants,Clothing,28,Alabama,M,Cyan,Fall,3.4,No,Express,No,22,PayPal,Monthly
2484,32,Male,Skirt,Clothing,96,Arizona,S,Teal,Fall,2.9,No,Standard,No,8,Debit Card,Monthly
2707,24,Female,Shoes,Footwear,40,Alabama,S,Blue,Spring,3.1,No,Express,No,48,Debit Card,Quarterly
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5,No,2-Day Shipping,No,38,PayPal,Every 3 Months
4296,59,Female,Shirt,Electronics,591.76,New York,,White,Winter,3,No,Standard,No,4,Credit Card,Quarterly
1577,56,Male,Dress,Clothing,75,Michigan,M,White,Spring,3.7,No,2-Day Shipping,Yes,36,PayPal,Monthly
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,No,Free Shipping,No,9,Debit Card,Fortnightly
1365,68,Male,Hat,Accessories,75,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,5,Cash,Every 3 Months
1643,18,Male,Coat,Outerwear,70,Mississippi,M,Beige,Spring,4.2,No,Store Pickup,Yes,16,PayPal,Fortnightly
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,30,PayPal,Quarterly
5016,45,Other,Phone,Accessories,992.57,Phoenix,L,Black,Spring,,No,Standard,No,,PayPal,Weekly
2760,68,Female,Shoes,Footwear,59,Washington,M,Turquoise,Summer,3.9,No,Free Shipping,No,42,Cash,Every 3 Months
2770,32,Female,Shirt,Clothing,89,Oklahoma,L,Lavender,Fall,3,No,Standard,No,13,Cash,Weekly
4080,28,Female,Bag,Electronics,551.22,Los Angeles,,Blue,Winter,,Yes,Standard,Yes,32,Cash,Monthly
4041,66,Male,Laptop,Accessories,,Phoenix,M,Red,Autumn,3,No,Standard,No,,PayPal,Monthly
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,45,Bank Transfer,Bi-Weekly
920,41,Male,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,Yes,2-Day Shipping,Yes,17,Debit Card,Bi-Weekly
5053,36,Male,Shirt,Clothing,949.74,Houston,L,White,Spring,4,Yes,Express,No,,Cash,Quarterly
734,45,Male,Dress,Clothing,36,Rhode Island,L,Cyan,Fall,2.7,Yes,2-Day Shipping,Yes,20,Debit Card,Bi-Weekly
700,50,Male,Handbag,Accessories,46,Connecticut,M,Charcoal,Fall,2.6,Yes,2-Day Shipping,Yes,5,PayPal,Weekly
1352,30,Male,Coat,Outerwear,31,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,28,Bank Transfer,Quarterly
4476,56,Male,Shirt,Electronics,,Phoenix,,White,Autumn,1,No,Express,Yes,,Debit Card,Monthly
1987,62,Male,Coat,Outerwear,48,Arkansas,L,Green,Summer,3.4,No,2-Day Shipping,No,14,Venmo,Quarterly
923,63,Male,Sneakers,Footwear,60,Georgia,M,Cyan,Fall,4.2,Yes,Standard,Yes,13,Credit Card,Monthly
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,3,Debit Card,Bi-Weekly
2007,58,Male,Scarf,Accessories,97,New Mexico,S,Pink,Fall,4.4,No,Express,No,2,Credit Card,Annually
3201,67,Female,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,No,Free Shipping,No,32,Credit Card,Monthly
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Yes,Standard,Yes,23,Debit Card,Monthly
2433,59,Male,Jacket,Outerwear,66,Hawaii,M,Peach,Winter,2.8,No,Store Pickup,No,43,Venmo,Monthly
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,44,Cash,Fortnightly
2872,46,Female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,No,2-Day Shipping,No,40,Venmo,Bi-Weekly
4116,52,Male,Bag,Accessories,,Los Angeles,L,Black,Winter,4,Yes,Standard,No,,Credit Card,Quarterly
330,70,Male,Socks,Clothing,31,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,34,Bank Transfer,Monthly
2150,38,Male,Sandals,Footwear,21,Hawaii,L,Orange,Winter,4,No,Standard,No,1,Bank Transfer,Weekly
2822,35,Female,Shoes,Footwear,72,Georgia,L,Olive,Summer,4.5,No,Standard,No,37,Venmo,Monthly
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,No,Standard,No,16,Debit Card,Fortnightly
2723,23,Female,Hat,Accessories,83,Maine,M,Green,Spring,2.8,No,2-Day Shipping,No,22,PayPal,Fortnightly
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,No,Next Day Air,No,43,Bank Transfer,Bi-Weekly
1621,25,Male,Hat,Accessories,47,Virginia,M,Charcoal,Winter,3.1,No,2-Day Shipping,Yes,27,PayPal,Every 3 Months
1914,49,Male,Skirt,Clothing,48,Kentucky,M,Peach,Winter,3.6,No,Express,No,29,Cash,Annually
4174,50,Male,Bag,Clothing,,New York,L,Black,Winter,5,No,Standard,No,13,Cash,Monthly
563,53,Male,Jeans,Clothing,62,Missouri,M,Blue,Summer,3.5,Yes,Standard,Yes,40,Debit Card,Annually
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,No,Express,No,21,Debit Card,Every 3 Months
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4,Yes,Next Day Air,Yes,22,Venmo,Bi-Weekly
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,16,Credit Card,Fortnightly
1099,49,Male,Handbag,Accessories,98,Idaho,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,27,Credit Card,Weekly
3148,45,Female,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,No,Express,No,21,Credit Card,Weekly
2725,52,Female,Sneakers,Footwear,91,Missouri,M,Brown,Spring,2.5,No,Next Day Air,No,11,Debit Card,Fortnightly
1681,61,Male,Shoes,Footwear,37,Louisiana,M,Olive,Summer,3.4,No,Store Pickup,No,6,Credit Card,Annually
4042,21,Other,Headphones,Accessories,1006.01,Los Angeles,S,Green,Winter,,No,Standard,Yes,50,Debit Card,Monthly
351,42,Male,Sweater,Clothing,68,Kentucky,M,Violet,Spring,2.6,Yes,2-Day Shipping,Yes,47,Bank Transfer,Fortnightly
1163,47,Male,Sandals,Footwear,92,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,13,PayPal,Weekly
4606,33,Female,Headphones,Clothing,,Phoenix,L,White,Autumn,1,Yes,Express,No,,Debit Card,Weekly
1947,59,Male,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,No,Standard,No,41,Credit Card,Quarterly
4470,60,Female,Shoes,Electronics,,Phoenix,,Red,Autumn,3,No,Express,Yes,,Cash,Weekly
2653,23,Female,Shorts,Clothing,20,Maryland,L,Cyan,Summer,3.3,No,2-Day Shipping,No,46,Credit Card,Monthly
5039,61,Male,Shoes,Electronics,835.52,Los Angeles,,Blue,Autumn,5,No,Standard,No,5,Debit Card,Monthly
518,61,Male,Boots,Footwear,49,North Dakota,L,Silver,Fall,2.7,Yes,Free Shipping,Yes,44,Cash,Every 3 Months
425,66,Male,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Yes,Standard,Yes,42,PayPal,Fortnightly
1190,64,Male,Shirt,Clothing,97,Arkansas,XL,Teal,Summer,,No,Free Shipping,Yes,28,Debit Card,Annually
2906,58,Female,Sunglasses,Accessories,53,New York,L,Black,Winter,4.8,No,Standard,No,14,Debit Card,Fortnightly
2240,42,Male,Jewelry,Accessories,96,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,41,Credit Card,Every 3 Months
2031,66,Male,Sunglasses,Accessories,67,New Mexico,S,Green,Summer,2.8,No,Standard,No,38,Credit Card,Monthly
478,42,Male,Sweater,Clothing,56,North Dakota,M,Green,Summer,3.7,Yes,Free Shipping,Yes,49,Debit Card,Weekly
807,56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Standard,Yes,46,PayPal,Quarterly
1949,54,Male,T-shirt,Clothing,37,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,39,PayPal,Bi-Weekly
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,No,Standard,No,13,Venmo,Annually
634,66,Male,Sandals,Footwear,33,Minnesota,M,Orange,Spring,2.9,Yes,Express,Yes,50,Debit Card,Quarterly
2606,41,Male,Hoodie,Clothing,93,Nevada,M,White,Spring,3.7,No,2-Day Shipping,No,32,Venmo,Fortnightly
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,32,PayPal,Every 3 Months
4436,59,Female,Shirt,Electronics,,Los Angeles,,Red,Summer,,Yes,Express,Yes,39,PayPal,Monthly
2437,52,Male,T-shirt,Clothing,24,Connecticut,M,Yellow,Fall,2.7,No,Store Pickup,No,38,Credit Card,Quarterly
1523,38,Male,Shorts,Clothing,72,Tennessee,L,Yellow,Spring,4.8,No,Free Shipping,Yes,5,Debit Card,Monthly
3689,52,Female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3,No,Next Day Air,No,8,Cash,Monthly
4994,45,Female,Phone,Clothing,728.44,New York,L,Blue,Spring,,Yes,Express,Yes,42,Cash,Monthly
3627,69,Female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,32,Venmo,Quarterly
1611,20,Male,Socks,Clothing,31,Tennessee,L,Purple,Spring,3.4,No,2-Day Shipping,Yes,1,PayPal,Annually
528,21,Male,T-shirt,Clothing,23,South Carolina,L,Yellow,Winter,4.3,Yes,Next Day Air,Yes,47,Bank Transfer,Every 3 Months
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,5,Cash,Annually
2587,20,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,No,Express,No,1,Credit Card,Every 3 Months
4438,37,Other,Headphones,Clothing,1025.56,Phoenix,S,Black,Spring,5,No,Express,No,,Cash,Weekly
1048,31,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,7,Credit Card,Fortnightly
4817,65,Male,Shoes,Accessories,598.48,Chicago,S,Black,Autumn,,No,Standard,No,38,Cash,Monthly
2951,22,Female,Jeans,Clothing,91,Iowa,S,Maroon,Winter,4.1,No,2-Day Shipping,No,44,Debit Card,Every 3 Months
2216,25,Male,Sandals,Footwear,96,West Virginia,M,Indigo,Winter,2.7,No,Express,No,28,Credit Card,Fortnightly
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3,Yes,Express,Yes,29,Venmo,Fortnightly
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3,Yes,Free Shipping,Yes,12,Cash,Fortnightly
5015,54,Male,Watch,Clothing,1436.38,New York,S,Green,Autumn,,No,Express,Yes,18,Cash,Quarterly
1686,33,Male,Blouse,Clothing,48,Minnesota,M,Pink,Winter,4.6,No,Standard,No,43,PayPal,Bi-Weekly
32,33,Male,Dress,Clothing,79,West Virginia,L,Brown,Winter,4.7,Yes,Store Pickup,Yes,45,Venmo,Monthly
2461,58,Male,Jeans,Clothing,36,Maine,S,Lavender,Winter,4,No,Store Pickup,No,28,Credit Card,Annually
1593,56,Male,Shoes,Footwear,83,Iowa,M,Cyan,Summer,3.3,No,Free Shipping,Yes,10,Bank Transfer,Every 3 Months
2492,63,Male,Handbag,Accessories,47,North Carolina,M,Magenta,Spring,2.5,No,Express,No,15,Bank Transfer,Monthly
2876,24,Female,Pants,Clothing,81,Kentucky,M,Pink,Fall,2.6,No,Free Shipping,No,14,Debit Card,Weekly
779,29,Male,Socks,Clothing,50,Massachusetts,M,Yellow,Summer,2.9,Yes,Store Pickup,Yes,23,Debit Card,Annually
763,45,Male,Belt,Accessories,46,New Mexico,M,Pink,Fall,3.9,Yes,Standard,Yes,43,Debit Card,Fortnightly
2613,55,Male,Sunglasses,Accessories,22,Louisiana,M,Turquoise,Winter,3.8,No,Next Day Air,No,27,Venmo,Quarterly
615,68,Male,Jewelry,Accessories,85,Idaho,M,Lavender,Winter,4,Yes,Standard,Yes,21,Credit Card,Bi-Weekly
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,32,Cash,Monthly
2953,50,Female,Belt,Accessories,24,Alabama,M,Peach,Spring,4.9,No,Next Day Air,No,5,Debit Card,Monthly
2869,45,Female,Backpack,Accessories,49,Colorado,M,Black,Winter,2.6,No,Next Day Air,No,42,PayPal,Every 3 Months
419,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3,Yes,Standard,Yes,27,Venmo,Bi-Weekly
803,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,Yes,2,Bank Transfer,Weekly
934,70,Male,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,33,Debit Card,Monthly
3859,30,Female,T-shirt,Clothing,77,Missouri,M,Olive,Winter,3.5,No,Store Pickup,No,26,Credit Card,Quarterly
4445,59,Male,Laptop,Electronics,,Houston,,Red,Summer,,Yes,Standard,No,46,Credit Card,Monthly
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,18,Venmo,Annually
2687,40,Female,Socks,Clothing,72,Georgia,M,Black,Winter,3.8,No,2-Day Shipping,No,33,Cash,Fortnightly
519,24,Male,Blouse,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,Next Day Air,Yes,16,Venmo,Every 3 Months
2599,64,Male,Backpack,Accessories,86,Nevada,XL,Olive,Fall,3.3,No,Express,No,31,Debit Card,Annually
2972,30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,9,PayPal,Every 3 Months
4598,37,Female,Laptop,Electronics,187.51,Phoenix,,Blue,Summer,,Yes,Standard,Yes,20,Credit Card,Weekly
3640,26,Female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,39,Venmo,Annually
3634,39,Female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,1,Bank Transfer,Bi-Weekly
951,54,Male,Backpack,Accessories,37,New Mexico,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,30,PayPal,Quarterly
4838,54,Male,Watch,Clothing,,Phoenix,XL,Black,Spring,5,No,Express,No,,Cash,Quarterly
3852,50,Female,Scarf,Accessories,83,Montana,M,Pink,Summer,3.9,No,Free Shipping,No,24,Debit Card,Annually
929,67,Male,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,31,Cash,Every 3 Months
592,47,Male,Backpack,Accessories,37,Kentucky,L,Olive,Fall,4.2,Yes,Store Pickup,Yes,6,Debit Card,Bi-Weekly
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,Fortnightly
2970,36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,20,Cash,Every 3 Months
795,69,Male,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,Yes,10,Debit Card,Fortnightly
4088,49,Female,Laptop,Electronics,,Chicago,,Blue,Spring,,No,Express,No,37,Debit Card,Weekly
856,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3,Yes,2-Day Shipping,Yes,14,Credit Card,Quarterly
2096,36,Male,Hoodie,Clothing,63,New Mexico,M,Gray,Fall,4,No,Store Pickup,No,1,Bank Transfer,Fortnightly
4304,35,Female,Headphones,Electronics,469.48,Houston,,Red,Winter,,Yes,Standard,Yes,,Cash,Monthly
4510,56,Other,Watch,Clothing,1403.73,Phoenix,M,Black,Spring,,No,Express,Yes,,PayPal,Quarterly
5032,24,Male,Bag,Clothing,,Los Angeles,XL,Black,Autumn,2,No,Express,No,31,Cash,Monthly
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,50,PayPal,Bi-Weekly
3266,40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,No,Express,No,28,Credit Card,Fortnightly
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,No,Standard,No,1,Bank Transfer,Quarterly
